temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,surface_pressure,month,hour,heating_season,temp_x_wind,pm2_5
-1.1,88,10.1,0.0,867.2,10,22,0,-11.110000000000001,11.2
-22.0,77,5.6,0.0,875.9,2,19,1,-123.19999999999999,12.4
14.7,100,3.7,0.0,858.5,7,5,0,54.39,10.7
8.7,77,6.8,0.2,878.3,9,11,0,59.16,4.9
15.6,34,8.7,0.0,875.9,9,18,0,135.72,0.7
5.7,34,11.6,0.0,864.5,3,16,1,66.12,4.8
21.6,33,12.7,0.0,872.0,9,12,0,274.32,3.6
13.9,97,3.4,0.2,866.2,8,4,0,47.26,8.8
-0.7,63,1.2,0.1,854.3,4,4,0,-0.84,48.9
18.8,71,10.0,0.0,873.1,8,11,0,188.0,8.7
-8.4,73,4.1,0.0,870.9,3,0,1,-34.44,49.1
21.7,67,11.9,0.0,863.4,7,19,0,258.23,12.2
4.8,43,12.4,0.0,853.5,4,7,0,59.519999999999996,7.3
10.6,26,6.5,0.0,856.5,4,20,0,68.89999999999999,12.5
9.9,27,12.9,0.0,876.3,5,11,0,127.71000000000001,6.7
-4.3,58,2.4,0.0,868.6,3,0,1,-10.319999999999999,43.7
11.7,68,7.9,0.0,873.4,8,20,0,92.42999999999999,8.3
11.1,81,4.3,0.0,869.4,9,19,0,47.73,4.1
2.3,31,10.5,0.0,850.8,3,0,1,24.15,12.4
-14.2,70,0.7,0.0,862.7,1,1,1,-9.94,49.4
1.0,90,7.4,0.0,880.2,10,11,0,7.4,11.0
-7.1,82,14.7,0.3,854.7,3,5,1,-104.36999999999999,2.8
-11.0,55,0.6,0.0,869.0,12,15,1,-6.6,48.4
-1.2,40,2.0,0.0,865.5,4,1,0,-2.4,37.8
0.5,63,8.8,0.0,865.9,10,1,0,4.4,7.5
2.8,66,3.4,0.0,868.0,4,7,0,9.52,26.8
7.0,50,3.3,0.0,871.4,4,21,0,23.099999999999998,22.5
6.7,80,6.0,0.0,873.6,9,21,0,40.2,12.6
10.3,61,7.6,0.0,867.4,9,0,0,78.28,15.2
23.5,42,2.4,0.0,867.7,7,10,0,56.4,9.1
-23.2,89,1.3,0.0,881.5,12,21,1,-30.16,59.5
18.4,66,3.5,0.0,870.0,7,3,0,64.39999999999999,6.1
16.5,74,9.2,0.0,866.7,6,4,0,151.79999999999998,32.2
-10.1,69,3.2,0.0,880.1,10,23,0,-32.32,23.7
-13.9,69,14.0,0.0,872.3,11,11,1,-194.6,2.8
12.5,77,10.5,0.0,872.7,8,10,0,131.25,5.4
5.6,44,18.1,0.0,876.5,10,13,0,101.36,1.5
1.2,71,9.0,0.0,881.3,9,22,0,10.799999999999999,4.2
11.4,100,5.6,0.0,860.8,8,5,0,63.839999999999996,5.8
-21.5,75,6.5,0.0,871.2,1,17,1,-139.75,10.7
27.1,39,15.3,0.0,876.4,8,14,0,414.63000000000005,7.0
13.7,37,11.5,0.0,873.7,6,20,0,157.54999999999998,10.8
-5.1,83,4.7,0.0,866.2,11,23,1,-23.97,40.3
-12.8,67,3.9,0.0,870.5,2,22,1,-49.92,49.5
-11.8,42,7.3,0.0,874.7,11,3,1,-86.14,20.7
15.3,74,3.5,0.0,863.9,8,4,0,53.550000000000004,18.7
24.0,28,4.4,0.0,865.8,6,15,0,105.60000000000001,11.4
12.3,31,8.7,0.0,868.6,5,5,0,107.00999999999999,9.1
-5.8,79,13.2,0.2,880.7,10,14,0,-76.55999999999999,4.7
-17.5,78,4.1,0.0,864.4,12,7,1,-71.75,46.2
-8.7,49,5.2,0.0,877.0,11,21,1,-45.239999999999995,46.0
-21.1,65,1.5,0.0,876.3,11,23,1,-31.650000000000002,67.8
-13.7,64,3.3,0.0,878.6,2,12,1,-45.209999999999994,46.9
9.7,86,1.5,0.0,876.5,9,8,0,14.549999999999999,9.2
11.2,43,8.0,0.0,862.0,9,1,0,89.6,8.1
17.4,67,1.5,0.0,871.5,7,8,0,26.099999999999998,3.4
12.6,69,11.1,0.0,863.5,9,19,0,139.85999999999999,2.7
-11.6,63,11.3,0.0,862.5,12,3,1,-131.08,20.2
-18.3,70,7.9,0.0,845.8,2,1,1,-144.57000000000002,41.8
-18.5,51,9.7,0.0,866.3,2,9,1,-179.45,84.5
-0.4,83,5.8,0.0,865.0,10,6,0,-2.32,13.3
-23.8,92,0.9,0.0,871.4,3,4,1,-21.42,49.7
-14.3,68,8.1,0.0,877.1,2,14,1,-115.83,8.0
-1.5,86,5.8,0.0,878.8,10,6,0,-8.7,18.6
-4.5,91,0.6,0.0,875.1,3,1,1,-2.6999999999999997,17.7
13.0,32,19.1,0.0,863.9,10,15,0,248.3,3.5
-6.7,60,8.1,0.0,873.1,3,12,1,-54.269999999999996,14.6
-11.5,77,19.8,0.1,872.1,11,3,1,-227.70000000000002,0.8
11.4,15,12.0,0.0,873.0,5,12,0,136.8,1.0
-19.8,58,1.9,0.0,861.8,12,5,1,-37.62,61.5
0.8,42,17.3,0.0,868.1,3,12,1,13.840000000000002,12.8
2.2,40,14.3,0.1,872.2,4,14,0,31.460000000000004,8.7
4.2,64,6.5,0.0,870.2,6,6,0,27.3,8.7
13.7,42,9.1,0.0,855.8,4,12,0,124.66999999999999,8.5
-6.1,50,8.3,0.0,883.0,10,23,0,-50.63,5.1
-6.7,71,4.4,0.0,870.9,10,3,0,-29.480000000000004,20.9
11.9,97,7.2,0.0,861.0,8,4,0,85.68,4.6
5.2,87,20.1,0.1,871.0,9,5,0,104.52000000000001,0.7
8.6,43,17.6,0.0,875.9,10,17,0,151.36,3.3
21.1,55,15.5,0.0,870.0,8,17,0,327.05,3.4
-3.9,74,6.6,0.0,875.4,10,0,0,-25.74,22.5
-29.0,69,4.0,0.0,877.4,2,1,1,-116.0,5.9
-19.2,79,8.7,0.0,869.6,2,4,1,-167.04,15.4
15.1,36,5.7,0.0,868.6,6,21,0,86.07000000000001,3.8
-14.4,82,9.0,0.0,884.1,2,18,1,-129.6,6.4
-15.2,71,8.7,0.0,876.3,12,14,1,-132.23999999999998,8.4
-10.2,78,8.2,0.0,870.8,11,19,1,-83.63999999999999,13.1
-10.7,72,8.7,0.0,868.6,3,22,1,-93.08999999999999,39.9
5.4,83,20.6,0.1,873.0,9,8,0,111.24000000000001,1.1
19.8,64,10.4,0.1,868.1,7,12,0,205.92000000000002,7.4
-0.2,36,18.6,0.0,869.2,4,18,0,-3.7200000000000006,7.4
2.1,36,6.4,0.0,875.3,3,20,1,13.440000000000001,15.9
15.2,48,13.8,0.0,872.4,5,22,0,209.76,16.5
9.4,93,5.8,0.0,864.7,6,4,0,54.52,12.2
7.3,25,22.7,0.0,870.3,4,15,0,165.70999999999998,9.5
-26.2,68,6.8,0.0,876.0,1,10,1,-178.16,68.7
-12.3,64,9.4,0.0,858.3,2,11,1,-115.62,33.4
16.0,75,9.4,0.0,870.8,8,7,0,150.4,1.9
14.5,54,11.8,0.0,870.1,5,19,0,171.10000000000002,11.1
-16.2,38,0.7,0.0,872.2,1,6,1,-11.339999999999998,60.1
-9.4,59,1.6,0.0,874.1,11,3,1,-15.040000000000001,40.4
7.8,94,8.0,0.0,868.6,8,4,0,62.4,7.5
4.6,35,9.7,0.0,870.5,5,8,0,44.61999999999999,19.8
22.6,53,16.3,0.0,870.7,8,11,0,368.38000000000005,2.9
-21.3,92,2.9,0.0,872.1,12,23,1,-61.77,81.5
-3.7,38,6.1,0.0,870.8,4,4,0,-22.57,19.7
-1.9,56,6.2,0.0,873.1,10,2,0,-11.78,45.5
-1.3,30,22.3,0.0,866.6,4,17,0,-28.990000000000002,1.5
-15.1,81,2.7,0.0,876.5,3,9,1,-40.77,21.0
-13.6,61,6.3,0.0,861.1,2,6,1,-85.67999999999999,45.2
7.0,35,4.2,0.0,869.8,5,8,0,29.400000000000002,2.3
-7.5,68,2.9,0.1,874.4,1,12,1,-21.75,45.5
6.7,24,22.4,0.0,865.9,3,14,1,150.07999999999998,5.0
-15.2,86,4.1,0.0,867.5,3,23,1,-62.31999999999999,46.2
13.6,70,7.3,0.0,863.6,8,6,0,99.28,4.4
3.6,75,11.6,0.1,867.3,10,15,0,41.76,8.3
14.5,56,6.9,0.0,864.9,6,4,0,100.05000000000001,8.2
23.8,34,17.7,0.0,865.4,9,16,0,421.26,2.6
-4.2,63,3.0,0.0,866.6,2,12,1,-12.600000000000001,18.4
8.1,42,4.6,0.0,871.7,4,22,0,37.26,29.0
4.6,57,9.0,0.0,865.5,5,0,0,41.4,10.2
19.8,43,12.7,0.0,873.3,7,15,0,251.46,7.1
22.8,46,8.1,0.4,871.5,6,15,0,184.68,6.1
13.5,54,17.8,0.0,873.7,9,15,0,240.3,7.4
17.6,42,10.4,0.0,873.2,8,12,0,183.04000000000002,3.4
2.4,43,5.9,0.0,878.5,10,19,0,14.16,6.9
25.5,27,14.1,0.0,875.2,9,16,0,359.55,3.4
-22.5,81,12.2,0.0,879.7,11,5,1,-274.5,3.2
-2.2,70,6.9,0.0,860.4,4,2,0,-15.180000000000001,21.4
15.4,38,5.7,0.0,878.6,9,12,0,87.78,4.9
12.4,72,9.4,0.0,864.6,9,0,0,116.56,8.8
11.8,65,10.8,0.0,864.3,9,8,0,127.44000000000001,12.3
11.5,83,1.1,0.5,859.8,9,7,0,12.65,8.4
26.4,32,10.1,0.0,869.5,7,13,0,266.64,10.3
-2.7,78,3.1,0.0,874.0,11,1,1,-8.370000000000001,15.7
1.2,61,11.9,0.2,879.9,9,13,0,14.28,3.2
-4.6,45,7.4,0.0,869.4,2,14,1,-34.04,14.1
7.5,70,9.8,0.0,867.8,9,2,0,73.5,12.5
-19.2,73,4.0,0.0,871.4,3,3,1,-76.8,25.6
9.1,72,2.5,0.0,876.1,9,1,0,22.75,48.7
-6.5,46,3.2,0.0,874.6,4,8,0,-20.8,11.6
4.1,86,7.2,0.0,866.1,9,2,0,29.52,18.2
-2.2,33,21.3,0.0,867.5,4,13,0,-46.86000000000001,1.6
-7.4,32,11.2,0.0,876.9,11,17,1,-82.88,7.5
-29.9,65,9.3,0.0,873.2,1,8,1,-278.07,23.0
-3.9,89,1.9,0.0,876.5,11,8,1,-7.409999999999999,33.2
22.6,41,2.6,0.0,873.3,6,12,0,58.760000000000005,5.1
16.6,70,5.6,0.0,873.0,8,8,0,92.96000000000001,8.9
14.2,23,19.6,0.1,861.7,4,15,0,278.32,5.0
20.4,39,7.1,0.0,872.7,8,17,0,144.83999999999997,2.4
4.3,18,8.5,0.0,859.2,4,9,0,36.55,9.7
-19.8,62,12.1,0.0,873.6,1,16,1,-239.58,3.5
-14.7,59,14.5,0.0,862.0,1,14,1,-213.14999999999998,4.1
15.5,66,5.2,0.0,872.1,8,2,0,80.60000000000001,11.7
-16.2,85,4.7,0.0,877.8,2,11,1,-76.14,17.9
-12.7,61,5.2,0.0,876.7,12,12,1,-66.03999999999999,47.6
20.8,65,4.2,0.0,873.4,8,9,0,87.36000000000001,6.6
-25.9,63,11.3,0.0,881.9,12,6,1,-292.67,0.9
-4.6,81,5.9,0.0,870.2,11,5,1,-27.14,39.3
6.2,83,5.4,0.0,875.6,9,5,0,33.480000000000004,25.0
-2.9,75,13.6,0.0,870.0,10,6,0,-39.44,5.1
18.5,41,6.9,0.0,866.2,6,23,0,127.65,7.9
24.8,37,7.9,0.0,871.3,7,15,0,195.92000000000002,5.2
-17.3,69,3.7,0.0,881.1,11,0,1,-64.01,28.9
5.7,19,20.1,0.0,871.1,4,11,0,114.57000000000001,6.5
6.0,57,4.0,0.0,881.2,10,11,0,24.0,10.4
-15.0,67,4.7,0.0,880.9,12,15,1,-70.5,27.2
16.1,38,6.9,0.0,870.8,6,1,0,111.09000000000002,8.4
7.0,26,4.8,0.0,861.5,4,21,0,33.6,13.4
4.6,60,9.8,0.0,866.4,9,3,0,45.08,5.6
3.3,30,3.4,0.0,868.2,4,9,0,11.219999999999999,19.3
17.9,34,14.4,0.0,868.9,9,17,0,257.76,2.7
11.8,66,17.1,0.6,866.7,9,14,0,201.78000000000003,7.3
3.7,33,20.3,0.0,863.7,4,15,0,75.11,2.4
6.9,65,7.2,0.0,865.1,9,7,0,49.68000000000001,15.7
-13.0,41,4.1,0.0,873.5,3,7,1,-53.3,13.1
-4.8,28,7.3,0.0,861.9,4,3,0,-35.04,22.1
-14.4,53,3.4,0.0,871.2,2,22,1,-48.96,62.2
-26.4,82,4.6,0.0,872.6,1,7,1,-121.43999999999998,9.6
20.2,35,19.7,0.0,867.3,6,18,0,397.94,3.9
-16.7,83,4.9,0.0,861.7,2,22,1,-81.83,22.4
16.1,20,14.3,0.0,872.2,6,12,0,230.23000000000002,0.8
3.9,65,10.9,0.0,875.5,9,22,0,42.51,4.9
-2.3,56,4.5,0.0,857.2,3,22,1,-10.35,38.1
18.2,73,14.8,0.1,865.9,8,16,0,269.36,4.9
-18.8,84,1.3,0.0,878.2,12,19,1,-24.44,78.7
3.7,23,10.5,0.0,882.3,10,13,0,38.85,8.2
17.9,57,1.8,0.0,867.0,8,19,0,32.22,5.4
-5.7,67,2.9,0.0,869.3,11,2,1,-16.53,57.6
-9.3,64,14.0,0.0,875.6,3,8,1,-130.20000000000002,2.9
-13.5,81,7.6,0.0,870.1,2,16,1,-102.6,6.6
0.9,73,5.8,0.0,861.5,4,2,0,5.22,47.0
-12.3,77,16.6,0.3,870.7,4,6,0,-204.18000000000004,5.1
15.9,84,4.3,0.0,867.8,7,21,0,68.37,19.4
25.0,46,1.1,0.0,871.3,7,11,0,27.500000000000004,8.9
-7.1,84,18.6,0.2,853.5,3,4,1,-132.06,3.1
13.4,90,5.1,0.0,866.2,8,1,0,68.34,14.8
10.2,70,8.6,0.0,873.0,6,0,0,87.71999999999998,13.4
-23.0,72,1.7,0.0,866.9,12,3,1,-39.1,48.3
-19.3,77,2.3,0.0,872.5,12,22,1,-44.39,31.7
-22.9,83,5.1,0.0,876.4,12,18,1,-116.78999999999998,63.6
10.5,71,10.1,0.1,859.1,5,9,0,106.05,15.5
20.4,68,5.1,0.0,863.7,7,22,0,104.03999999999999,12.1
1.6,94,4.0,0.0,872.4,8,6,0,6.4,6.1
23.4,50,10.3,0.0,876.1,8,14,0,241.02,11.8
18.3,63,3.8,0.0,870.3,8,9,0,69.54,5.4
9.1,89,6.2,0.0,867.9,6,5,0,56.42,10.7
13.9,74,6.2,0.0,864.6,6,5,0,86.18,7.5
-3.5,52,16.9,0.0,872.7,3,15,1,-59.14999999999999,8.1
-2.7,81,6.5,0.0,873.5,10,2,0,-17.55,2.3
-1.7,50,9.7,0.0,863.4,4,2,0,-16.49,13.4
25.2,19,12.1,0.0,870.8,6,15,0,304.91999999999996,5.1
11.5,79,4.0,0.0,869.2,8,1,0,46.0,27.6
24.2,41,8.8,0.0,868.8,6,20,0,212.96,22.1
17.5,64,5.1,0.0,870.0,7,8,0,89.25,11.6
8.3,19,16.0,0.0,876.7,5,16,0,132.8,2.4
0.4,82,8.4,0.0,881.6,9,4,0,3.3600000000000003,1.2
-13.2,82,10.1,0.0,871.2,11,14,1,-133.32,7.5
-11.4,45,10.8,0.0,868.0,11,10,1,-123.12000000000002,25.0
-9.8,78,11.2,0.0,876.2,2,18,1,-109.76,9.3
17.2,45,8.8,0.0,871.0,9,13,0,151.36,1.9
-21.2,68,5.2,0.0,864.9,2,8,1,-110.24,45.5
-3.0,53,4.7,0.0,871.8,11,20,1,-14.100000000000001,52.4
7.9,71,8.7,0.0,870.0,9,3,0,68.73,1.7
10.7,54,8.0,0.0,870.5,5,9,0,85.6,21.9
-16.7,83,5.5,0.0,870.8,2,3,1,-91.85,9.6
-14.1,58,4.1,0.0,871.2,3,22,1,-57.809999999999995,27.8
-6.5,75,23.1,0.2,872.7,11,2,1,-150.15,5.5
-26.2,69,7.2,0.0,875.8,2,9,1,-188.64,46.2
-15.3,79,7.1,0.0,877.9,1,17,1,-108.63,22.5
27.3,21,13.8,0.0,875.9,9,13,0,376.74,6.7
5.1,34,4.7,0.0,857.2,4,4,0,23.97,9.5
13.0,96,8.9,0.1,862.1,6,6,0,115.7,6.8
-22.3,58,3.0,0.0,863.7,1,20,1,-66.9,52.4
-1.4,39,18.0,0.0,867.3,4,4,0,-25.2,0.9
2.3,91,12.4,0.1,872.3,9,17,0,28.52,3.1
3.9,55,4.2,0.0,864.5,3,0,1,16.38,31.7
1.8,43,11.0,0.0,868.2,3,11,1,19.8,12.3
3.1,57,7.9,0.0,872.8,11,14,1,24.490000000000002,2.6
-2.3,75,13.2,0.0,873.1,4,2,0,-30.359999999999996,10.0
-1.6,35,7.9,0.0,867.5,3,5,1,-12.64,6.1
-16.2,56,2.1,0.0,866.4,12,20,1,-34.02,75.2
0.1,59,6.5,0.0,862.2,4,21,0,0.65,9.5
4.7,92,5.5,0.0,871.7,5,23,0,25.85,22.1
10.8,71,4.2,0.0,871.5,8,22,0,45.36000000000001,11.8
20.2,46,3.6,0.0,874.4,9,12,0,72.72,4.0
6.7,22,12.6,0.0,874.4,5,19,0,84.42,1.8
21.7,46,8.0,0.0,875.5,8,10,0,173.6,5.5
10.9,75,7.9,0.0,863.9,9,2,0,86.11000000000001,7.0
16.9,55,19.8,0.0,867.1,6,16,0,334.62,9.1
-1.1,62,2.5,0.0,876.9,10,9,0,-2.75,15.0
22.5,43,15.5,0.0,868.1,9,12,0,348.75,7.4
4.7,63,9.2,0.0,869.0,10,17,0,43.239999999999995,13.0
-11.2,69,5.2,0.0,864.9,11,1,1,-58.239999999999995,25.0
-14.8,64,8.4,0.0,865.1,1,7,1,-124.32000000000001,73.6
11.7,96,4.7,0.0,870.9,8,2,0,54.99,10.9
-18.0,68,4.5,0.0,879.1,2,12,1,-81.0,32.6
2.3,31,7.8,0.0,871.4,10,21,0,17.939999999999998,15.8
-0.2,41,9.7,0.0,868.5,11,13,1,-1.94,8.0
13.9,94,9.3,0.1,862.4,8,3,0,129.27,8.9
5.9,87,5.6,0.0,863.1,9,3,0,33.04,13.4
17.5,58,3.6,0.1,859.6,6,3,0,63.0,23.2
16.1,94,8.0,0.0,863.8,8,1,0,128.8,5.3
25.2,39,8.0,0.0,866.7,6,16,0,201.6,11.3
20.2,73,4.6,0.0,864.9,7,18,0,92.91999999999999,7.9
23.3,63,6.0,0.4,872.3,8,15,0,139.8,10.0
14.8,62,11.2,0.6,869.9,6,11,0,165.76,9.7
1.9,23,12.7,0.0,874.2,4,11,0,24.13,9.1
-23.5,87,2.2,0.0,865.2,2,1,1,-51.7,41.7
16.0,30,3.1,0.0,872.1,6,23,0,49.6,8.8
15.7,57,6.8,0.0,865.4,9,9,0,106.75999999999999,4.9
-25.5,76,1.9,0.0,871.6,12,4,1,-48.449999999999996,60.1
22.9,26,12.6,0.0,873.2,7,13,0,288.53999999999996,7.3
-4.0,73,7.2,0.4,880.4,10,10,0,-28.8,6.9
26.6,27,4.5,0.0,872.2,7,13,0,119.7,3.5
-15.5,79,9.8,0.0,873.3,2,13,1,-151.9,11.8
-17.1,81,3.4,0.1,881.0,1,18,1,-58.14,17.2
15.4,23,6.8,0.0,881.4,5,10,0,104.72,1.7
4.1,85,10.4,0.0,872.2,10,19,0,42.64,2.3
14.1,28,11.8,0.0,867.9,4,14,0,166.38,2.2
-28.5,89,0.8,0.0,871.4,1,8,1,-22.8,68.0
21.2,59,7.4,0.0,868.2,8,19,0,156.88,7.1
-10.6,73,5.4,0.0,875.7,3,9,1,-57.24,16.2
21.1,50,9.4,0.0,870.7,7,23,0,198.34000000000003,10.7
-3.4,59,7.2,0.0,870.8,11,21,1,-24.48,66.8
20.7,73,4.1,0.0,869.8,7,9,0,84.86999999999999,7.4
1.9,47,15.9,0.0,868.4,3,19,1,30.21,8.3
-8.6,63,5.9,0.0,874.4,11,8,1,-50.74,45.3
-17.1,91,10.2,0.0,865.9,1,3,1,-174.42000000000002,20.4
-11.0,67,9.5,0.0,855.3,12,3,1,-104.5,43.7
-11.3,68,7.0,0.0,867.6,2,19,1,-79.10000000000001,29.9
22.5,53,11.2,0.0,874.3,8,14,0,251.99999999999997,7.8
15.8,77,6.8,0.0,866.1,7,1,0,107.44,11.0
10.3,96,1.8,0.0,863.0,6,6,0,18.540000000000003,10.1
7.3,32,11.4,0.0,871.9,10,15,0,83.22,3.5
14.2,78,6.3,0.0,869.9,8,8,0,89.46,16.2
-26.1,58,13.5,0.0,880.4,11,15,1,-352.35,2.1
3.5,92,3.6,0.0,867.2,9,4,0,12.6,13.3
-19.6,64,5.6,0.0,859.2,12,2,1,-109.76,77.5
-14.6,76,11.9,0.0,872.9,12,13,1,-173.74,14.3
15.8,90,6.1,0.0,864.6,7,1,0,96.38,13.0
-27.5,78,2.1,0.0,884.3,1,9,1,-57.75,31.2
-1.7,44,4.0,0.0,869.7,10,23,0,-6.8,21.5
7.9,74,6.6,0.0,875.9,8,9,0,52.14,3.7
18.5,64,3.7,0.0,867.3,7,9,0,68.45,4.1
-26.4,67,6.9,0.0,882.8,12,13,1,-182.16,19.2
-18.8,73,6.2,0.0,866.7,1,13,1,-116.56,16.0
6.6,25,5.4,0.0,858.1,4,22,0,35.64,6.7
-0.7,56,3.3,0.0,871.0,11,11,1,-2.3099999999999996,24.2
5.0,47,4.4,0.0,873.0,10,10,0,22.0,11.8
12.5,81,6.3,0.0,867.6,8,0,0,78.75,12.2
-14.2,88,6.2,0.0,868.8,1,1,1,-88.03999999999999,18.7
22.7,47,11.2,0.0,870.5,9,12,0,254.23999999999998,12.5
9.1,94,5.2,0.2,870.7,8,1,0,47.32,1.7
0.4,64,5.1,0.0,879.8,10,4,0,2.04,9.6
14.9,96,6.6,0.0,868.5,8,23,0,98.34,13.6
9.7,87,4.5,0.0,869.0,9,0,0,43.65,13.5
21.7,21,5.2,0.0,860.6,5,12,0,112.84,3.8
-4.0,84,15.8,0.0,880.2,10,6,0,-63.2,2.2
-14.0,59,6.3,0.0,861.5,2,4,1,-88.2,23.0
25.3,43,8.7,0.0,865.9,7,18,0,220.10999999999999,5.3
-5.1,24,10.6,0.0,876.0,3,13,1,-54.059999999999995,3.3
-20.1,56,2.5,0.0,884.5,12,13,1,-50.25,58.3
-6.6,70,8.6,0.0,864.1,1,20,1,-56.76,35.6
-16.8,45,13.7,0.0,856.5,11,10,1,-230.16,12.3
18.4,71,7.6,0.0,867.4,8,20,0,139.83999999999997,11.8
-17.6,88,3.1,0.0,868.7,12,5,1,-54.56000000000001,28.0
15.1,21,5.8,0.0,874.6,5,13,0,87.58,6.5
-23.6,87,9.5,0.0,879.8,2,23,1,-224.20000000000002,23.7
-9.3,73,3.0,0.0,875.8,11,23,1,-27.900000000000002,31.1
18.5,44,8.2,0.0,871.4,8,19,0,151.7,2.7
-2.6,91,12.5,0.0,865.0,11,23,1,-32.5,9.2
-25.2,88,0.6,0.0,875.7,2,0,1,-15.12,50.2
22.3,29,12.3,0.0,870.3,9,17,0,274.29,1.8
-5.4,91,5.1,0.0,868.2,4,4,0,-27.54,34.2
9.0,83,10.5,0.0,861.9,9,19,0,94.5,6.9
-3.3,48,17.4,0.0,865.3,3,10,1,-57.419999999999995,3.9
8.1,80,3.4,0.0,873.0,9,0,0,27.54,49.8
3.0,73,17.2,0.0,873.8,5,23,0,51.599999999999994,3.8
30.0,16,9.8,0.0,874.7,6,13,0,294.0,2.8
10.0,89,11.6,0.5,864.2,8,9,0,116.0,4.3
-16.0,63,2.4,0.0,879.7,1,14,1,-38.4,14.3
4.1,36,14.2,0.0,868.0,4,13,0,58.21999999999999,2.3
13.7,63,5.9,0.0,871.9,9,22,0,80.83,8.4
12.3,75,3.8,0.0,869.7,8,0,0,46.74,32.2
-32.7,96,9.7,0.0,881.4,1,8,1,-317.19,48.8
4.6,59,5.7,0.1,868.0,10,22,0,26.22,25.0
-23.5,67,10.6,0.0,870.4,12,17,1,-249.1,0.8
-8.7,47,6.4,0.0,877.2,3,17,1,-55.68,11.7
10.9,38,8.9,0.0,855.9,4,22,0,97.01,45.4
15.6,41,10.9,0.0,878.3,9,12,0,170.04,3.7
15.4,40,2.1,0.0,870.9,5,19,0,32.34,10.7
19.2,30,21.7,0.0,861.0,10,19,0,416.64,7.0
-3.0,53,6.6,0.0,854.7,2,19,1,-19.799999999999997,23.2
11.6,25,17.4,0.0,870.4,5,15,0,201.83999999999997,1.1
12.8,98,4.4,0.0,862.6,8,6,0,56.32000000000001,9.8
-14.4,50,10.0,0.0,863.0,12,10,1,-144.0,15.0
-5.3,49,6.2,0.0,880.0,11,18,1,-32.86,15.8
13.7,49,4.7,0.1,878.8,9,13,0,64.39,4.2
13.2,23,11.2,0.0,869.4,4,14,0,147.83999999999997,11.2
20.2,35,15.8,0.0,868.4,6,11,0,319.16,13.9
-18.5,81,6.1,0.0,871.7,1,20,1,-112.85,58.8
-16.6,69,6.7,0.0,870.2,1,16,1,-111.22000000000001,9.7
-12.7,41,12.6,0.0,879.5,11,15,1,-160.01999999999998,4.5
-0.9,46,7.1,0.0,872.8,10,3,0,-6.39,9.5
-21.4,62,3.5,0.0,863.7,12,5,1,-74.89999999999999,61.0
-19.5,76,10.0,0.0,881.2,11,19,1,-195.0,26.4
-6.9,35,11.7,0.0,878.5,2,18,1,-80.73,3.0
-4.0,48,10.5,0.0,870.3,3,20,1,-42.0,18.3
20.7,35,8.4,0.0,869.5,8,20,0,173.88,7.3
20.3,45,5.1,0.0,867.0,9,18,0,103.53,8.8
-1.7,63,16.5,0.2,868.3,11,15,1,-28.05,2.4
-18.9,71,4.1,0.0,873.7,12,6,1,-77.48999999999998,23.8
-22.1,80,4.6,0.0,875.0,1,10,1,-101.66,61.2
8.7,94,3.2,0.0,866.4,6,6,0,27.84,10.2
-18.2,92,0.9,0.0,878.9,3,5,1,-16.38,17.8
-4.2,82,3.6,0.0,869.5,11,2,1,-15.120000000000001,40.3
3.7,53,13.4,0.0,879.1,9,11,0,49.580000000000005,2.2
-10.9,87,8.6,0.0,873.0,2,17,1,-93.74,3.3
-24.1,59,8.5,0.0,868.0,12,20,1,-204.85000000000002,0.8
-11.3,82,4.8,0.0,875.1,3,23,1,-54.24,41.4
-10.5,55,4.3,0.0,874.7,12,15,1,-45.15,31.1
-4.1,31,4.8,0.0,881.3,11,13,1,-19.679999999999996,10.3
-3.3,58,15.2,0.0,868.0,3,8,1,-50.16,17.5
1.0,54,2.4,0.0,869.6,4,8,0,2.4,8.0
28.9,19,1.6,0.0,871.9,6,10,0,46.24,2.8
-22.6,83,3.8,0.0,875.1,2,3,1,-85.88,13.5
-17.9,76,5.0,0.0,876.5,1,17,1,-89.5,19.3
22.9,47,17.1,0.1,868.6,7,15,0,391.59000000000003,6.0
-9.5,65,7.7,0.0,858.6,2,12,1,-73.15,19.8
16.3,26,7.1,0.0,873.3,5,21,0,115.73,11.8
11.7,80,6.2,0.0,860.1,6,0,0,72.53999999999999,12.1
13.3,26,6.6,0.0,867.8,4,11,0,87.78,13.4
8.2,89,13.1,0.4,870.1,6,11,0,107.41999999999999,8.9
16.9,37,11.0,0.0,873.0,9,21,0,185.89999999999998,10.2
-25.3,83,3.9,0.0,871.0,1,7,1,-98.67,33.3
3.2,90,6.1,0.0,872.5,8,4,0,19.52,12.3
5.0,21,11.7,0.0,866.4,3,15,1,58.5,6.0
16.9,88,6.0,0.0,868.4,8,9,0,101.39999999999999,14.2
-17.3,84,2.8,0.0,874.7,1,20,1,-48.44,54.2
-11.5,55,5.2,0.0,878.1,11,1,1,-59.800000000000004,41.6
-20.5,81,1.3,0.0,866.6,1,3,1,-26.650000000000002,43.0
15.5,27,13.5,0.0,863.9,5,18,0,209.25,7.6
17.5,63,6.7,0.1,872.0,8,11,0,117.25,4.3
6.9,27,8.4,0.0,873.9,4,14,0,57.96000000000001,7.2
14.5,81,3.9,0.0,868.1,8,23,0,56.55,24.2
